movie_poster,movie_title,movie_date,movie_audience,movie_story,movie_review,movie_actor,movie_cine,movie_netizens
"http://image.cine21.com/resize/cine21/poster/2017/1123/14_40_19__5a165f43e02e9[X230,330].jpg",땡큐 포 유어 서비스,개봉일 : 2017-12-07,,"
					
									,
									이라크 전에 파병되어 15개월 간 복무 후 가족들의 품으로 돌아오게 된 아담 슈먼(마일즈 텔러).,
 ,
폭탄 수색병이었던 아담은 같은 부대원의 사고로 인해 죄책감에 시달리며 악몽 같은 나날들을 보낸다.,
보다 못한 그의 아내 세스키아(헤일리 베넷)가 그에게 상담 치료를 권유한다.,
아담과 함께 복무했던 솔로(비우라 코알레) 또한 외상으로 인한 기억상실증에 걸리고,,
빌리(조 콜)도 트라우마로 인해 삶의 의욕을 점차 잃게 되는데…,
 ,
그들은 과연 평범한 일상으로 돌아갈 수 있을까?,
 ,
평범한 일상으로 돌아가고 싶은 영웅들,
그들의 전쟁은 아직 끝나지 않았다.				","
							폭탄 수색반의 아담 슈먼(마일스 텔러)은 이전에도 두 차례 이라크에 파병된 적 있는 베테랑 군인이지만 “이번엔 달랐다”고 아내 세스키아(헤일리 베넷)에게 털어놓는다. 그가 공항에 도착해 가장 먼저 조우하는 사람 역시 자신 대신 순찰을 돌다가 죽은 동료의 아내 아만다(에이미 슈머)다. 아만다는 남편 도스터가 어떻게 죽었는지, 얼마나 고통스러워했는지 격양된 목소리로 묻는...							","감독 : 
													,
											

						","마일스 텔러,헤일리 베넷,에이미 슈머,조 콜,비우라 코알레,에린 다크,케이트 린 쉐일,에린 다크,스콧 헤이즈,오마 J. 도시",6.00,
"http://image.cine21.com/resize/cine21/poster/2017/1113/10_47_39__5a08f9bbd7b2a[X230,330].jpg",키드냅,개봉일 : 2017-11-22,,"
					
									,
									하나밖에 없는 아들이 눈앞에서 납치당하자 엄마 '카를라(할리 베리)'는 유괴범의 차를 뒤쫓는다.,
범인을 추격하던 중 경찰서를 발견한 '카를라'는 도움을 요청하지만,,
수많은 실종 사건이 미해결되고 있음을 깨닫고, 자신이 직접 아들을 찾기로 결심하는데…,
 ,
'프랭키'를 찾을 수 있는 사람은 오직 엄마뿐이다!,
골든 아워 12시간, 아이를 찾아라!				","
							작은 식당의 종업원으로 일하며 어린 아들 프랭키(세이지 코레아)를 혼자 키우는 카를라(할리 베리). 어려운 환경에서도 지극한 사랑으로 아들을 돌보며 살아가던 카를라는 겨우 짬을 내서 아들과 놀이공원을 찾지만, 눈앞에서 프랭키가 납치당하는 현장을 목격하고 만다. 충격 속에서도 침착하게 바로 차에 올라타 납치범들을 쫓기 시작한 카를라. 이제 그녀는 한순간도 아들이 탄 차...							","감독 : 
													,
											

						","할리 베리,세이지 코레아,크리스 매긴,로 템플,제이슨 조지,크리스토퍼 베리,아론 쉬버,커디스 베드포드,다나 고우리어,말레아 로즈",5.50,5.40
"http://image.cine21.com/resize/cine21/poster/2017/1228/51235_5a4450a9a941c[X230,330].jpg",위대한 쇼맨,개봉일 : 2017-12-20,,"
					
									,
									쇼 비즈니스의 창시자이자, 꿈의 무대로 전세계를 매료시킨 남자 ‘바넘’의 이야기에서 영감을 받아 탄생한 오리지널 뮤지컬 영화 .  이후 다시 뮤지컬 영화로 돌아온 휴 잭맨부터 잭 에프론, 미셸 윌리엄스, 레베카 퍼거슨, 젠다야까지 할리우드 최고의 배우들이 합류해 환상적인 앙상블을 선보인다. 여기에  제작진과  작사팀의 합류로 더욱 풍성해진 비주얼과 스토리, 음악까지 선보일 은 ‘우리는 누구나 특별하다’는 메시지로 관객들에게 재미는 물론, 감동까지 선사할 것이다.,
THIS IS ME! 우리는 누구나 특별하다!,
 				","
							바넘(휴 잭맨)은 가난한 재단사의 아들이었다. 아버지까지 병으로 죽자 그는 고아로서 힘겨운 삶을 보내야 했지만, 그에게는 채리티(미셸 윌리엄스)와 사랑을 이루겠다는 꿈이 있었다. 결국 채리티와 결혼을 한 바넘은 환상의 세계를 보여주겠다는 자신의 또 다른 꿈을 이루기 위해 특별한 외모를 가진 사람들을 찾아 나선다. 수염난 여성, 키 작은 사람, 뚱뚱한 사람 등 외모로 ...							","감독 : 
													,
											

						","휴 잭맨,잭 에프론,레베카 퍼거슨,미셸 윌리엄스,젠다야 콜맨,프레드릭 렌,야히아 압둘 마틴 2세,폴 스팍스,케알라 세틀,오스틴 존슨",6.50,7.29
"http://image.cine21.com/resize/cine21/poster/2017/0616/10_57_05__59433af1ec340[X230,330].jpg",다크 하우스,개봉일 : 2017-06-22,,"
					
									이유를 알 수 없는 연쇄 살인 사건으로 가족을 모두 잃은 ‘줄리아’,
증거 부족으로 범인을 찾지 못한 채 수사가 종결되자 혼자 사건을 해결하기로 결심한다.,
,
사건 현장을 찾아간 ‘줄리아’는 가족들이 살해 당한 2층 방이 통째로 사라져버린 것에 충격을 받는다.,
,
비슷한 살인 사건의 피해자들이 전하는 증언을 통해서 살인 현장만 수집하는 ‘누군가’의 존재를 알게 되고 결국 그녀는 수집가의 정체를 파헤치기 위해,
위험을 무릅쓰고 ‘다크 하우스’에 방문하게 되는데…,
,
				","
							일간지 부동산부 기자 줄리아(제시카 론디스)는 담당 일보다 범죄사건에 관심이 더 많다. 어느 날 그녀는 회사에서 이상한 전화를 한통 받는다. 신원미상의 남성이, 자신이 줄리아의 언니를 죽였다고 자백한 뒤 전화를 끊는다. 이것이 사실임이 곧 밝혀진다. 살인 현장에 남아 있던 살인자는 그대로 체포된다. 장례식이 채 끝나기도 전에 집은 경매에 넘겨지고, 범죄가 일어난 방은...							","감독 : 
													,
											

						","제시카 론디스,조 앤더슨,데이튼 칼리,린 샤예,브라이언 배트",2.33,1.00
"http://image.cine21.com/resize/cine21/poster/2019/0426/17_51_52__5cc2c6a8b4a46[X230,330].jpg",피어싱,,,"
					
									갓 태어난 딸, 사랑스러운 아내와 함께 단란하고 행복한 삶을 꾸려가고 있는 ‘리드’.,
어릴 적 트라우마로 순간순간 솟구치는 살인 충동을 억누르기 힘들어지자,
혹시 모를 위험에서 가정을 지키기 위해 살인을 계획한다.,
얼음송곳, 밧줄을 준비해 출장을 간 ‘리드’는 완벽한 예행연습 후 타깃으로 직업여성 ‘재키’를 부르는데… ,
자살 충동을 느끼며 살아가는 ‘재키’는 자신을 찾은 고객 ‘리드’에게 사랑에 빠지고 만다. ,
그리고 그가 자신을 죽이려는 계획을 알게 되고 묘한 공포와 희열을 느낀다. ,
,
,				",,"감독 : 
													,
											

						","크리스토퍼 애봇,미아 와시코브스카,라이아 코스타,마리아 디지아,마린 아일랜드,웬델 피어스",,
"http://image.cine21.com/resize/cine21/poster/2018/1227/18_02_44__5c24953429cbb[X230,330].jpg",글래스,개봉일 : 2019-01-17,,"
					
									,
									통제불가한 24번째 인격 비스트를 깨운 케빈, 강철 같은 신체 능력을 지닌 의문의 남자 던, 천재적 두뇌를 지닌 미스터리한 설계자 미스터 글래스, ,
,
마침내 그들이 한 자리에 모이게 되고 이들의 존재가 세상에 드러나면서 예상치 못한 일이 벌어지는데……				","
							<글래스>는 <언브레이커블>(2000), <23 아이덴티티>(2016)와 이어지는 M. 나이트 샤말란 감독의 히어로 3부작의 종착역이다. 초월적 힘을 가진 전작들의 주인공이 <글래스>에서 한데 모인다. 강철 같은 신체 능력과 타인과의 접촉을 통해 죄를 감지하는 능력을 지닌 데이빗 던(브루스 윌리스), 선천적으로 쉽게 뼈가 부...							","감독 : 
													,
											

						","제임스 맥어보이,브루스 윌리스,사무엘 L. 잭슨,안야 테일러 조이,사라 폴슨,루크 커비",6.20,6.25
"http://image.cine21.com/resize/cine21/poster/2008/0110/M0010011_[X230,330].jpg",브릭,개봉일 : 2008-01-31,"누적관객 : 4,093명","
					
									,
									,
다급한 목소리로 도와달라는 한 통의 전화를 남기고 사라진 여자친구 에밀리. 그러나 이틀 뒤, 에밀리는 죽은 채로 발견되고 주인공 브렌든은 범인을 밝혀내기 위해 학교 내 소문에 빠삭한 정보통 브레인의 도움을 빌어 사건을 추적해나간다.,
,
, ,
에밀리가 남긴 의문의 단서 ‘브릭’의 의미를 파헤치던 브렌든은 학교에서 제일 잘 나가는 퀸카 로라로부터 ‘에밀리’와 ‘브릭’에 대한 중요한 정보를 얻는다. 로라를 통해 ‘브릭’을 판매한다는 조직의 카리스마 리더 킹 핀을 만난 브렌든, 말보다 주먹을 믿는 행동책 터그는 그를 경계하지만, 킹 핀은 자신의 앞에서도 기죽지 않는 브렌든을 마음에 들어한다. 한편 에밀리와 친했던 약쟁이 도드는 범인이 브렌든이라 믿고, 진실을 폭로하겠다고 협박하는데…. 끝까지 예측할 수 없는 범인의 정체, 과연 진실은 무엇일까?,
 				","
							브랜든(조셉 고든 레빗)을 잡아 지하에서 폭행하던 핀(루카스 하스)과 터그(노아 플레이스)는 위에 올라가 이야기하자며 집의 주방으로 들어간다. 마약 조직의 아지트인 지하실이 평범한 주택의 주방으로 연결되고 미국 남부의 평온한 풍경을 창밖으로 한 주방에 인자한 인상의 중년 여성이 등장한다. 핀의 엄마인 그 여자는 마치 아들 친구에게 간식을 내주듯 브랜든에게 애플주스와 ...							","감독 : 
													,
											

						","조셉 고든 래빗,노라 제헤트너,루카스 하스,노아 플레이스,에밀리 드 라빈,매트 오리어리,노아 시건,미건 굿,리차드 라운드트리,브라이언 J. 화이트",6.67,6.85
"http://image.cine21.com/resize/cine21/poster/2016/0622/11_18_03__5769f55b7c4d0[X230,330].jpg",인디펜던스 데이: 리써전스,개봉일 : 2016-06-22,,"
					
									,
,
20년 전 최악의 우주 전쟁을 치른 지구.,
재건을 위해 힘쓴 전세계는 다시 한번 있을 외계의 침공에 대비한다.,
,
,
,
마침내 돌아온 그날! ,
상상을 초월하는 그들의 공격에 앞에,
인류 최후의 전쟁이 시작된다.				","
							롤랜드 에머리히의 메가히트작 <인디펜던스 데이>(1996)의 속편이 20년 만에 제작됐다. 시대적 배경 역시 전편의 사건으로부터 20년 뒤에 벌어지는 일들을 다룬다. 외계인의 침공으로 거의 지구가 멸망할 뻔한 사건을 겪은 뒤, 이제는 은퇴한 휘트모어 대통령(빌 풀먼)을 비롯한 과거의 지구 수호자들은 언제부턴가 불길한 징조를 느끼기 시작한다. 독립기념일 행사...							","감독 : 
													,
											

						","빌 풀먼,리암 헴스워스,제프 골드브럼,비비카 A. 폭스,제시 어셔,조이 킹,마이카 먼로,샬롯 갱스부르,윌리엄 피츠너,안젤라 베이비",5.00,5.11
"http://image.cine21.com/resize/cine21/poster/2020/0109/17_11_28__5e16e0305315c[X230,330].jpg",크리미널 체이스,,,"
					
									평범한 가장 제이콥은 어느 날, 자신이 일하는 은행에 강도가 들이닥치는 사건을 겪는다. ,
사건에 대한 책임으로 휴직 처분을 받게 된 제이콥. ,
이 사실을 알게 된 이웃집 주민이자 은퇴한 경찰 제임스는 제이콥의 억울함을 풀기 위해 진짜 범인을 잡기로 한다. ,
조금씩 사건의 진실에 가까워지는 두 사람은 마침내 범인의 은신처를 습격하게 되는데…				",,"감독 : 
													,
											

						","브루스 윌리스,프랭크 그릴로,조나단 스캐치,올리비아 컬포",,
"http://image.cine21.com/resize/cine21/poster/2015/1103/16_32_10__563862fac90a6[X230,330].jpg",길들여진 말,,,"
					
									 				",,"감독 : 
													,
											

						","마리아 발베르드,빈센트 도노프리오,토마스 제인,안톤 옐친,숀 패트릭 플래너리,크리스 마퀘트,웨스 채텀",,
"http://image.cine21.com/resize/cine21/poster/2019/0618/11_30_08__5d084cb061167[X230,330].jpg",다크 케이브,,,"
					
									,
									악마의 공간이라 불리는 애팔래치아 광산.,
메탄가스 유출로 늘 걱정과 공포에 시달리지만 ,
광부들은 오늘도 기도와 함께 갱도로 들어간다.,
,
본격적인 석탄 채굴과 함께 이상 징후가 발생하고,
대피할 시간도 없이 폭발과 함께 무너져버린다.,
게다가 침수까지 발생하고 산소는 단 1시간 밖에 없는데…,
,
,				",,"감독 : 
													,
											

						","테리 세르피코,마크 애쉬워스,케빈 시즈모어",,
"http://image.cine21.com/resize/cine21/poster/2013/0129/16_38_11__51077c63ab4ce[X230,330].jpg",라스트 스탠드,개봉일 : 2013-02-21,"누적관객 : 66,698명","
					
									시속 450Km, 남은 시간 45분!,
마약왕 vs 보안관, 생애 최악의 대결이 펼쳐진다!,
 ,
헬기보다 빠른 튜닝 슈퍼카를 타고 멕시코 국경을 향해 질주하는 마약왕과,
아무도 막지 못한 그를 막아내야 하는 작은 국경 마을 보안관 사이에 벌어지는 생애 최악의 혈투!,
 ,
하지만 그가 있는 한 대결의 끝은 아무도 모른다. 				","
							김지운 감독에게 웨스턴 무비는 어색한 장르가 아니다. 감독의 2008년작 <좋은 놈, 나쁜 놈, 이상한 놈>은 웨스턴 장르를 제대로 갖고 논 영화였다. 그가 하드코어(<악마를 보았다>(2010))를 돌아 다시 웨스턴(<라스트 스탠드>)으로 돌아왔다. <좋은 놈, 나쁜 놈, 이상한 놈>과 <라스트 스탠드>의 차이라면,...							","감독 : 
													,
											

						","아놀드 슈워제네거,포레스트 휘태커,조니 녹스빌,로드리고 산토로,제이미 알렉산더,에두아르도 노리에가,피터 스토메어,다니엘 헤니,자크 길포드,아론 쉬버",6.67,6.93
